1030::第十三届设计之都（中国·深圳）公益广告大赛::文体	UI设计	中共深圳市委宣传部 深圳市市场监管委 深圳市文体旅游局 深圳市城市管理局 深圳市交通运输委员会 深圳市通信管理局	自由	组队赛	6343	免费
1031::2018之新设计大赛::文体	UI设计	南山区科学技术协会 深圳市工业展览馆 粤港澳大湾区创新设计产业联盟 慈溪市人民政府 深圳创新设计研究院 深圳创新设计研究院	自由	组队赛	3148	免费
1032::2019德国iF设计奖征集::文体	UI设计	2019德国iF设计奖征集	自由	组队赛	10010	免费
1033::2018彩虹巴士创意车身设计大赛::文体	UI设计	彩虹巴士rainbowbus	自由	组队赛	3974	免费
1034::安徽省第二届大学生防震减灾科普作品征集大赛::文体	UI设计	安徽省地震局  安徽省教育厅 安徽省科学技术协会 共青团安徽省委	省级	组队赛	2768	免费
1035::浙江省第十七届大学生多媒体作品设计竞赛::文体	UI设计	浙江省教育厅	省级	组队赛	6428	免费
1036::2018天津市旅游商品创新创意设计大赛::文体	UI设计	天津市旅游局	自由	组队赛	1693	免费
1037::第二届＂新起点·新征程＂大学生微创大赛::文体	UI设计	共青团湖北省委 湖北省新闻出版广电局	省级	组队赛	4712	免费
1038::济南城市形象宣传语及标识征集::文体	UI设计	中共济南市委外宣办 市政府新闻办	自由	组队赛	1976	免费
1039::江西第三届“天工杯”工业设计大赛::文体	UI设计	江西省工业和信息化委员会 新余市人们政府	省级	组队赛	3530	免费
1040::2018浙江省文化文物文创产品设计大赛::文体	UI设计	浙江省创意设计协会 浙江省博物馆学会 义乌市文广新局	省级	组队赛	2507	免费
1041::海上文博”2018上海创意设计大赛::文体	UI设计	上海博物馆 长宁区文化局 博闻中国	省级	组队赛	4459	免费
1042::福建艺术节（Fujian Arts Festival）形象标识设计征集::文体	UI设计	福建省人民政府	省级	组队赛	1975	免费
1043::2018东莞市第二届非物质文化遗产创意产品大赛::文体	UI设计	东莞市文化馆 东莞市非物质文化遗产中心	市级	组队赛	2129	免费
1044::扶贫日标识（LOGO）有奖征集评选活动::文体	UI设计	全国扶贫宣传教育中心	自由	组队赛	1743	免费
1045::2018中华商标创意设计大赛::文体	UI设计	中华商标协会 中国教育电视台	自由	组队赛	2733	免费
1046::第四届科普公益作品大赛::文体	UI设计	中共江苏省委宣传部 江苏省科学技术协会 江苏省教育厅 江苏省文化厅 江苏省新闻出版广电局 共青团江苏省委	自由	组队赛	2271	免费
1047::金鸡百花电影节重酬征集VI设计、主题曲::文体	UI设计	第27届中国金鸡百花电影节佛山市执委会办公室	自由	组队赛	1601	免费
1048::2018大同文化旅游商品创意设计大赛::文体	UI设计	中国青年报社 大同市人民政府 大同大学	市级	组队赛	1806	免费
1049::2018年第十三届老凤祥杯上海旅游纪念品设计大赛::文体	UI设计	上海市旅游局	省级	组队赛	2807	免费
1050::“湖湘风华”文化海报设计大赛::文体	UI设计	湖南省文化厅	自由	组队赛	2716	免费
1051::2018中国大同文化旅游商品创意设计征集::文体	UI设计	中国青年报社 大同市人民政府 大同大学	国家级	个人赛	3579	免费
1052::2018多彩贵州文化创意设计大赛::文体	UI设计	贵州省委宣传部 贵州省文化厅	自由	组队赛	1503	免费
1053::第五届中国非物质文化遗产博览会视觉设计作品征集::文体	UI设计	第五届中国非物质文化遗产博览会济南市执委会办公室	自由	组队赛	1643	免费
1054::首届 3·15消费者权益保护公益广告大赛暨12315卡通形象征集活动::文体	UI设计	国家市场监督管理总局	自由	组队赛	1507	免费
1055::2018中国公益乡村设计大赛::文体	UI设计	中国扶贫基金会	国家级	组队赛	4682	免费
1056::“2018年海南七仙温泉嬉水节”海南黎族苗族非物质文化遗产创意产品设计大赛::文体	UI设计	中共保亭黎族苗族自治县委 保亭黎族苗族自治县人民政府	自由	组队赛	2317	免费
1057::第二届健康城市创意概念设计大赛::文体	UI设计	清华大学地球系统科学系	自由	个人赛	12959	免费
1058::插画中国新人选拔赛::文体	UI设计	中国出版协会装帧艺术工作委员会	自由	组队赛	1602	免费
1059::2018第二届丝绸之路女性创新设计大赛::文体	UI设计	陕西省妇女联合会 西安市妇女联合会 西安市碑林环大学创新产业带管委会	自由	组队赛	1962	免费
1060::CUIDC’18 2018年全国大学生工业设计大赛::文体	UI设计	教育部高等学校工业设计专业教学指导分委员会 广东省教育厅 广东省经济和信息化委员会	国家级	组队赛	7459	免费
1061::“长江之光”海峡两岸海报设计大赛::文体	UI设计	武汉纺织大学 旺旺中时传媒集团	省级	组队赛	2966	免费
1062::2018 Unique Hackday::文体	UI设计	华中科技大学联创团队 华中科技大学大学生创业实践中心 华中科技大学启明学院 共青团华中科技大学委员会	自由	组队赛	4041	免费
1063::2018阿里云校园公益极客挑战赛::文体	UI设计	阿里云大学 码上公益	国家级	组队赛	320000	免费
1064::全国大学生“互联网+”创新大赛暨第五届“发现杯”全国大学生互联网软件设计大奖::文体	UI设计	中国电子商务协会 杭州市商务委员会 杭州经济技术开发区	国家级	组队赛	50650	免费
1065::第九届蓝桥杯全国软件与信息技术专业人才大赛::文体	UI设计	工信部人才交流中心	国家级	个人赛	48119	免费
1066::第四届全区高校大学生计算机设计大赛实施方案::文体	UI设计	宁夏教育厅	省级	组队赛	14872	免费
1067::Decathlon（迪卡侬）智能通勤自行车比赛::文体	UI设计	Decathlon(迪卡侬)	自由	组队赛	4641	免费
1068::“三人行必有我师－TBS让科技助力生活”H5创意大赛::文体	UI设计	深圳腾宝盛信息科技有限公司	自由	个人赛	5466	免费
1069::BOSS直聘吉祥物表情包创意大赛::文体	UI设计	BOSS直聘 UI中国	自由	组队赛	3860	免费
1070::2016国际慈善论坛LOGO有奖征集::文体	UI设计	中国慈善联合会 中国公共外交协会	国际级	组队赛	1967	免费
1071:: 2016墨西哥escuchamivoz海报国际大赛::文体	UI设计	墨西哥escuchamivoz海报国际大赛	国际级	组队赛	4538	免费
1072::2016年全国保险漫画大赛::文体	UI设计	中国保险行业协会	国家级	组队赛	4156	免费
1073::首届我赢职场UI设计大赛::文体	UI设计	我赢职场 UI中国	国家级	组队赛	3489	免费
1074::2016天津国际设计周设计竞赛::文体	UI设计	天津国际设计周设计竞赛	国家级	组队赛	4158	免费
1075::汤显祖戏曲人物动漫形象设计大赛::文体	UI设计	遂昌县人民政府	国家级	组队赛	3061	免费
1076::第八届『方正奖』字体设计大赛::文体	UI设计	中国文字字体设计与研究中心 北京北大方正电子有限公司 国家大剧院	国际级	组队赛	6975	免费
1077::设计，拯救未来！“全球能源互联网”海报设计大赛 ::文体	UI设计	山东工艺美术学院 国家电网菏泽供电公司	国家级	组队赛	4203	免费
1078::面板上的创意风云，翻滚吧Design！- 惠普惠省打印机面板图案设计征集大赛::文体	UI设计	惠普	国家级	组队赛	2439	免费
1079::湖北省（黄石）园林博览会征集会徽、会旗和吉祥物::文体	UI设计	湖北省（黄石）园林博览会	国家级	组队赛	2712	免费
1080::百度浏览器“周五喊你上头条”创意Logo设计大赛::文体	UI设计	百度浏览器和百度趣画	国家级	组队赛	2881	免费
1081::“旅行者”2016年中国大学生设计大赛::文体	UI设计	中国苏州创博会组委会	国家级	组队赛	4069	免费
1082::视觉中国2015年系列赛::文体	UI设计	视觉中国	国家级	组队赛	14737	免费
1083::第六届北京国际电影节官方海报征集大赛::文体	UI设计	北京国际电影节	国家级	组队赛	3795	免费
1084::“我爱邮政更时尚”—中国邮政120周年卡通形象征集大赛::文体	UI设计	中国邮政	国家级	组队赛	3450	免费
1085::第25届中国金鸡百花电影节面向海内外征集 主题语、吉祥物、LOGO::文体	UI设计	中国文联 中国电影家协会 唐山市人民政府	国际级	组队赛	3314	免费
1086::“一屏一世界”乐视超级手机壁纸大赛::文体	UI设计	LETV	国家级	组队赛	2816	免费
1087::石河子大学首届大学生原创动漫大赛::文体	UI设计	石河子大学	校级	组队赛	2269	免费
1088::第28届国际用户界面软件与技术大会学生创新竞赛::文体	UI设计	美国计算机学会	国际级	组队赛	2893	免费
1089::第七届全国大学生广告艺术大赛::文体	UI设计	教育部高等学校新闻传播学类专业教学指导委员会 中国高等教育学会广告教育专业委员会	国家级	组队赛	3814	免费
1090::四川省大学生广告艺术大赛暨第七届全国大学生广告艺术大赛::文体	UI设计	教育部高等学校新闻传播学类专业教学指导委员会 中国高等教育学会广告教育专业委员会	省级	组队赛	3644	免费
1091::2015年联想手机UI主题大赛::文体	UI设计	联想	国家级	组队赛	8851	免费
1092::东北师范大学首届“华兴科技杯”网页设计大赛::文体	UI设计	东北师范大学校团委	校级	组队赛	2363	免费
1093::2015年小米主题设计大赛::文体	UI设计	小米	国家级	组队赛	13470	免费
1094::首届全国大学生国防、军工知识竞赛暨全国大学生国防军工文化创意大赛【及格即可获得证书】::综合	环保公益	中国和平利用军工技术协会	国家级	组队赛	87667	免费
1095::江苏大学生“安全让生活更美好” 短视频大赛::综合	环保公益	江苏省高等教育学会高校保卫学研究委员会	省级	个人赛	8335	免费
1096::2020中国矿业大学第十届“让鸡蛋飞”结构设计竞赛::综合	环保公益	共青团中国矿业大学委员会 中国矿业大学力学与土木工程学院创新协会	校级	组队赛	36042	免费
1097::2020年赛思性伴通知（服务）推广创意征集众包挑战赛【最高奖金4000元】::综合	环保公益	赛思SESH	自由	组队赛	12061	免费
1098::全国大学生信息安全竞赛::综合	环保公益	教育部高等学校网络空间安全专业教学指导委员会	国家级	组队赛	1556	免费
1099::2020年第五届全国青年自由写作大赛（组稿人）::综合	环保公益	南边文化艺术馆 吉林省新诗学会校园诗歌教育委员会 北方文学创作与研究中心	自由	组队赛	53937	免费
1100::2019全国大学生PPT创造力 挑战赛::综合	环保公益	中国电子商会 《智慧中国》杂志社	国家级	组队赛	52093	免费
1101::2019全国平面公益广告大赛暨全国大学生公益广告征集::综合	环保公益	人民日报社、教育部	自由	组队赛	14043	免费
1102::第一届全国农村改厕技术产品创新大赛::综合	环保公益	农业农村部规划设计研究院	自由	组队赛	3587	免费
1103::影偶艺术大赛::综合	环保公益	喜年星（北京）文化传媒有限公司	国家级	个人赛	2003	免费
1104::首届全国大学生国防、军工知识竞赛暨全国大学生国防军工文化创意大赛【及格即可获得证书】::综合	环保公益	中国和平利用军工技术协会	国家级	组队赛	87680	免费
1105::江苏大学生“安全让生活更美好” 短视频大赛::综合	环保公益	江苏省高等教育学会高校保卫学研究委员会	省级	个人赛	8336	免费
1106::2020中国矿业大学第十届“让鸡蛋飞”结构设计竞赛::综合	环保公益	共青团中国矿业大学委员会 中国矿业大学力学与土木工程学院创新协会	校级	组队赛	36043	免费
1107::2020年赛思性伴通知（服务）推广创意征集众包挑战赛【最高奖金4000元】::综合	环保公益	赛思SESH	自由	组队赛	12064	免费
1108::全国大学生信息安全竞赛::综合	环保公益	教育部高等学校网络空间安全专业教学指导委员会	国家级	组队赛	1557	免费
1109::2020年第五届全国青年自由写作大赛（组稿人）::综合	环保公益	南边文化艺术馆 吉林省新诗学会校园诗歌教育委员会 北方文学创作与研究中心	自由	组队赛	53940	免费
1110::2019全国大学生PPT创造力 挑战赛::综合	环保公益	中国电子商会 《智慧中国》杂志社	国家级	组队赛	52095	免费
1111::2019全国平面公益广告大赛暨全国大学生公益广告征集::综合	环保公益	人民日报社、教育部	自由	组队赛	14044	免费
1112::第一届全国农村改厕技术产品创新大赛::综合	环保公益	农业农村部规划设计研究院	自由	组队赛	3588	免费
1113::影偶艺术大赛::综合	环保公益	喜年星（北京）文化传媒有限公司	国家级	个人赛	2004	免费
1114::2019年绿色出行主题公益宣传大赛::综合	环保公益	中国交通报社	自由	组队赛	2602	免费
1115::2019江苏省大学生交通科普公益作品大赛::综合	环保公益	江苏省综合交通运输学会、江苏省教育厅	自由	组队赛	2310	免费
1116::2019圆梦大学-高考报考公益计划::综合	环保公益	平方创想教育科技（北京）有限公司  全国学业发展联盟	国家级	组队赛	8351	免费
1117::2019年中国公益慈善项目大赛::综合	环保公益	中国慈善联合会、深圳市民政局	自由	组队赛	3738	免费
1118::第七届全国高校数字艺术设计大赛::综合	环保公益	工业和信息化部人才交流中心 联合国训练研究所上海国际培训中心	国家级	组队赛	22284	免费
1119::2019公益未来·希尔顿社会实践项目::综合	环保公益	希尔顿集团 中国扶贫基金会	国家级	组队赛	2592	免费
1120::“向上吧，中国！”全国全民引体向上大赛::综合	环保公益	“向上吧，中国！”全国全民引体向上大赛	自由	组队赛	11751	免费
1121::第四届北京环保动漫设计大赛::综合	环保公益	北京市环境保护局 北京市文化局 共青团北京市委员会	自由	组队赛	3571	免费
1122::2018中国好网民公益广告设计活动::综合	环保公益	中央广播电视总台	自由	组队赛	3514	免费
1123::广西壮族自治区 禁止传销公益宣传作品征集::综合	环保公益	广西壮族自治区工商局	自由	组队赛	1845	免费
1124::第三届全国税收公益广告作品征集::综合	环保公益	国家广播电视总局 国家税务总局	自由	组队赛	2242	免费
1125::“1122诚信日”大学生公益广告大赛::综合	环保公益	河南省民营企业信用发展基金会	自由	组队赛	2552	免费
1126::河北省第四届广播电视公益广告大赛::综合	环保公益	河北省新闻出版广电局	自由	组队赛	1754	免费
1127::2018-2019玛氏箭牌“垃圾投进趣”项目青年公益实践大赛::综合	环保公益	中国扶贫基金会 玛氏箭牌糖果（中国）	国家级	组队赛	6547	免费
1128::湖南省第五届公益广告大赛::综合	环保公益	湖南省文明办 中共湖南省委教育工作委员会 湖南省教育厅	省级	组队赛	5734	免费
1129::“苏”说四十载——改革开放四十周年网络微视频大赛暨第六届江苏省网络短片大赛::综合	环保公益	江苏省委宣传部 江苏省委网信办 江苏省新闻出版广电局 江苏省广播电视总台	省级	组队赛	1957	免费
1130::2018年楚天杯::综合	环保公益	湖北省文明办 湖北省工商局	自由	组队赛	2536	免费
1131::安徽省第二届大学生防震减灾科普作品征集大赛::综合	环保公益	安徽省地震局  安徽省教育厅 安徽省科学技术协会 共青团安徽省委	省级	组队赛	2766	免费
1132::江西省防范非法集资微电影（动漫）大赛::综合	环保公益	江西省人民政府金融办公室 共青团江西省委员会 江西银行	省级	组队赛	1755	免费
1133::2018年上海市公益广告征集大赛::综合	环保公益	中共上海市委宣传部 上海市精神文明建设委员会办公室 松江区精神文明建设委员会	自由	组队赛	2468	免费
1134::第四届大学生城市治理案例挑战大赛::综合	环保公益	上海交通大学	自由	组队赛	3452	免费
1135::2018首届生态主题公益设计大赛::综合	环保公益	中国生物多样性保护与绿色发展基金会 企业摄影家自然基金 深圳市时尚设计协会	自由	组队赛	2596	免费
1136::第四届科普公益作品大赛::综合	环保公益	中共江苏省委宣传部 江苏省科学技术协会 江苏省教育厅 江苏省文化厅 江苏省新闻出版广电局 共青团江苏省委	自由	组队赛	2270	免费
1137::2018中国公益影像大赛::综合	环保公益	中国公益慈善项目交流展示会组委会办公室 深圳市关爱行动组委会办公室	国家级	组队赛	2353	免费
1138::“汇新杯”新兴科技+互联网创新大赛火热报名中::综合	环保公益	工业和信息化部工业文化发展中心  深圳市龙华区人民政府	国家级	组队赛	5493	免费
1139::2018中国公益乡村设计大赛::综合	环保公益	中国扶贫基金会	国家级	组队赛	4681	免费
1140::2018南京市 第三届“金梧桐”公益广告创意设计大赛::综合	环保公益	南京市委宣传部 南京市文明办 南京市工商局 南京市文广新局	市级	组队赛	2029	免费
1141::第二届健康城市创意概念设计大赛::综合	环保公益	清华大学地球系统科学系	自由	个人赛	12956	免费
1142::女性领袖 全球健康挑战赛::综合	环保公益	WHO-TDR 伦敦卫生和热带医学院 赛思SESH 2018女性领袖全球健康大会	自由	组队赛	1847	免费
1143::2018云南公益广告大赛::综合	环保公益	中共云南省委宣传部  云南省文明办 云南省工商行政管理局 云南省住房和城乡建设厅 云南省住房和城乡建设厅	省级	组队赛	2494	免费
1144::2018公益未来·SAP青年责任梦想+ 实践大赛::综合	环保公益	中国扶贫基金会 思爱普(中国)有限公司	自由	组队赛	3312	免费
1145::“爱•常在”关注炎症性肠病全国高校传播大赛::综合	环保公益	北京医学奖励基金会	自由	组队赛	2035	免费
1146::第三届浙江省大学生公益广告大赛::综合	环保公益	浙江省文明办 浙江省教育厅 浙江省新闻出版广电局 共青团浙江省委员会 浙江广播电视集团	省级	组队赛	2821	免费
1147::第七届“金拇指”大学生公益项目创新大赛::综合	环保公益	成都市锦江区社会组织发展基金会 成都社会组织学院	市级	组队赛	3139	免费
1148::2018阿里云校园公益极客挑战赛::综合	环保公益	阿里云大学 码上公益	国家级	组队赛	320000	免费
1149::第三届北京环保动漫设计大赛::综合	环保公益	北京市环保宣传中心	自由	组队赛	3189	免费
1150::第三届“地球的美丽与忧伤”全国环境摄影大赛::综合	环保公益	中华环保联合会	国家级	组队赛	8423	免费
1151::2017—2018箭牌“垃圾投进趣”青年公益实践大赛::综合	环保公益	中国扶贫基金会 箭牌基金会	国家级	组队赛	13070	免费
1152::“健康挑战赛”征集大赛::综合	环保公益	   SESH赛思	自由	组队赛	6176	免费
1153::2017年“松湖杯”创新创业大赛::综合	环保公益	松山湖（生态园）管理委员会	自由	组队赛	2461	免费
1154::“乐创之星 闪耀鼓楼”首届“环南艺”创新创意大赛::综合	环保公益	鼓楼区文化发展领导小组 环南艺文化创意产业功能区建设工作领导小组	自由	组队赛	2070	免费
1155:: 悦诗风吟2017绿色营销大赛::综合	环保公益	悦诗风吟	自由	组队赛	4655	免费
1156::2017百科校园行第十届全国大学生百科编辑大赛::综合	环保公益	互动百科	校级	个人赛	9710	免费
1157::2017年吉首大学大学生公益广告大赛暨第四届湖南省大学生公益广告大赛::综合	环保公益	吉首大学教务处 吉首大学大学生科技与实践创新中心	校级	组队赛	1962	免费
1158::“清洁节水青春行”全国高校环保公益广告大赛::综合	环保公益	环境保护部宣传教育中心  花王（中国）投资有限公司	国家级	组队赛	7092	免费
1159::Go Green in the City 2017 第七届施耐德电气绿色能源全球创新案例大学生挑战赛::综合	环保公益	施耐德电气	国际级	组队赛	5315	免费
1160::2016食品安全科普创新竞赛::综合	环保公益	国家食品药品监督管理总局新闻中心 中国食品工业协会	国家级	组队赛	4200	免费
1161::2016年黑龙江省公益广告大赛::综合	环保公益	中共黑龙江省委宣传部、省精神文明办、黑龙江省工商管理局、黑龙江广播电视台联合主办	省级	组队赛	3228	免费
1162::第二届全国平面公益广告大赛暨全国大学生公益广告征集活动::综合	环保公益	人民日报社 国家互联网信息办公室  教育部 中国少年儿童基金会	国家级	组队赛	4219	免费
1163::陕西省第八届大学生环保创意大赛::综合	环保公益	陕西省环境保护厅 陕西省教育厅 陕西省林业厅 共青团陕西省委员会	自由	组队赛	2679	免费
1164::2016石家庄（正定）国际马拉松赛::综合	环保公益	河北野人体育文化传播有限公司	市级	组队赛	1690	免费
1165::四川省第一届公益广告大赛::综合	环保公益	中共四川省纪律检查委员会 中共四川省委宣传部 四川省工商局	省级	组队赛	2345	免费
1166::2016年羊城杯公益广告创意设计大赛::综合	环保公益	第五届“羊城杯”公益广告大赛组委会	市级	组队赛	3502	免费
1167::2016第五届根与芽大学生项目设计大赛::综合	环保公益	根与芽	自由	组队赛	1873	免费
1168::2016根与芽大学生项目设计竞赛::综合	环保公益	珍~古道尔	自由	组队赛	2251	免费
1169::第十一届设计之都（中国·深圳）公益广告大赛::综合	环保公益	中共深圳市委宣传部 深圳市市场监管委 深圳市文体旅游局	市级	组队赛	2320	免费
1170::我国首个中华慈善日征集“七彩善带 ”设计::综合	环保公益	中国慈善联合会	国家级	组队赛	2256	免费
1171::首届“防震减灾公益设计大赛”::综合	环保公益	UI中国 中国灾害防御协会 中国地震台网中心	国家级	组队赛	2760	免费
1172::第三届中国青年志愿服务项目大赛::综合	环保公益	共青团中央 中国残疾人联合会 中国志愿服务联合会 中共浙江省委等	国家级	组队赛	2628	免费
1173::2016年国家网络安全宣传周公益广告大赛::综合	环保公益	中央网络安全和信息化领导小组办公室 共青团中央	国家级	组队赛	1455	免费
1174::2016“文明与你同行，创建让生活更好”动漫公益广告创作大赛::综合	环保公益	中共宣城市宣州区委宣传部  宣州区教育体育局 宣州区精神文明建设指导委员会办公室	国家级	组队赛	2683	免费
1175::2016大学生 结核病微视频大赛::综合	环保公益	北京大学新媒体研 究院社会化媒体研究中心 优酷 公益频道 比尔及梅琳达 •盖茨 基金会	国家级	组队赛	2521	免费
1176::作废：第一届::综合	环保公益	甘肃省高校文学联合会 《渌水诗刊》编辑部 启迪之星（徐州）加速器 徐州陌雨翔知识产权服务有限公司	国家级	个人赛	10144	免费
1177::佛山市儿童活动中心招募2016年寒假大学生志愿者::综合	环保公益	佛山市儿童活动中心	国家级	组队赛	2248	免费
1178::2015年英特尔大连高校学生环保创意营销大赛::综合	环保公益	英特尔大连公司	自由	组队赛	3481	免费
1179::“垃圾投进趣”青年公益实践大赛::综合	环保公益	箭牌基金会 中国扶贫基金会	国家级	组队赛	4104	免费
1180::“厚道鲁商”公益广告大赛::综合	环保公益	山东省委宣传部 省文明办 省高校工委 省互联网信息办公室	国家级	组队赛	2165	免费
1181::2015年EY安永大学生公益活动创新大赛::综合	环保公益	安永	国家级	组队赛	5190	免费
1182::大学生公益微电影（创意视频）大赛::综合	环保公益	大学生互助社	国家级	组队赛	3342	免费
1183::2015年第七届CIDEG杯本科生暑期社会调研挑战赛::综合	环保公益	清华大学公共管理学院	国家级	组队赛	7232	免费
1184::2015年“青年中国行”大学生社会实践调研活动::综合	环保公益	《中国周刊》	国家级	组队赛	10100	免费
1185::2015年国际青年能源与气候变化峰会全球招募::综合	环保公益	国际青年能源与气候变化峰会	国际级	组队赛	8766	免费
1186::2015年能源青年行暑期调研计划::综合	环保公益	能源青年行暑期调研计划	国际级	组队赛	10263	免费
1187::2015年春（秋）季黑苹果公益扶持计划::综合	环保公益	黑苹果青年	国家级	组队赛	5808	免费
1188::第三届大学生环保科技创新竞赛::综合	环保公益	教务处、资源环境学院	校级	组队赛	3368	免费
1189::2015年“见与行”暑期学校Gaze&Advance;::综合	环保公益	“见与行”暑期学校	国家级	组队赛	7133	免费
1190::2015年华硕大学生科普志愿者行动::综合	环保公益	中国科协科普部 华硕	国家级	组队赛	7480	免费
1191::2015年根与芽全国大学生护鲨项目竞赛::综合	环保公益	根与牙办公室	国家级	组队赛	3408	免费
1192::2015东北师范大学环保摄影大赛::综合	环保公益	天地人环保协会	校级	组队赛	6053	免费
1193::东南大学第七届节能减排社会实践与科技创新竞赛::综合	环保公益	东南大学	校级	组队赛	2316	免费
1194::2015年阿克苏诺贝尔中国大学生社会公益奖::综合	环保公益	阿克苏诺贝尔	国家级	组队赛	6064	免费
1195::2015年“好丽友杯”大学生公益梦想实践大赛::综合	环保公益	北京师范大学社会发展与公共政策学院社会公益研究中心 北京市西部阳光农村发展基金会 好丽友食品有限公司	国家级	组队赛	10587	免费
1196::2015年Enactus创行创新公益世界杯::综合	环保公益	创行中国	国际级	组队赛	9353	免费
1197::2015年“调研中国”大学生社会调查奖学金::综合	环保公益	南风窗杂志社	国家级	组队赛	12739	免费
1198::2015年希望工程激励行动项目::综合	环保公益	希望工程激励行动项目	国家级	组队赛	2821	免费
1199::2015年大连理工大学动手能力大赛::综合	环保公益	团委	校级	组队赛	2537	免费
1200::2015年陕西省大学生环保创意大赛::综合	环保公益	陕西省教育厅	省级	组队赛	9731	免费
1201::2015年“财经中国学子有责”中国大学生经济调研::综合	环保公益	《第一财经日报》、中国农业银行	国家级	组队赛	5408	免费
1202::2015年CEC圈层杯创“益”南京公益实践项目大赛::综合	环保公益	公益南京	国家级	组队赛	3992	免费
1203::2015年MaD创不同年会——中国内地参加者实践学习计划::综合	环保公益	创不同	国家级	组队赛	8019	免费
1204::2015年世界未来能源峰会中国学生团员招募::综合	环保公益	世界未来能源峰会	国际级	组队赛	5369	免费
1205::2015年国际公益短片大赛::综合	环保公益	国际公益短片大赛组委会	国际级	组队赛	3971	免费
1206::2015年全国高校环保科技创意设计大赛::综合	环保公益	国际节能环保协会 华南理工大学 广东省吴小兰慈善基金会	国家级	组队赛	15453	免费
1207::2015年第八届全国大学生节能减排社会实践与科技竞赛华北理工大学校内选拔赛::综合	环保公益	华北理工大学教务处	校级	组队赛	2700	免费
1208::2015年全国大学生“生态创想‧绿色行动”环保大赛::综合	环保公益	全国大学生“生态创想‧绿色行动”环保大赛组委会	国家级	组队赛	6151	免费
1209::2015年全国大学生“生态创想‧绿色行动”环保大赛::综合	环保公益	中新天津生态城投资开发有限公司 德鲁克青年社区DYC	国家级	组队赛	7219	免费
1210::全国大学生公益广告作品征集活动::综合	环保公益	教育部新闻办和思政司共同指导，中国大学生在线主办，中国教育报刊社、中国教育电视台	校级	组队赛	2119	免费
1211::中国矿业大学公益知识竞赛::综合	环保公益	中国矿业大学文法学院青协	校级	组队赛	2598	免费
1212::中国矿业大学公益知识竞赛::综合	环保公益	中国矿业大学共青团文学与法制学院委员会	校级	组队赛	2073	免费
1213::中国矿业大学管理学院青年志愿者协会举办志愿者演讲比赛::综合	环保公益	中国矿业大学管理学院	校级	组队赛	2103	免费
1214::中国矿业大学“变废为宝”校园环保创意设计大赛::综合	环保公益	力建学院5.12青协	校级	组队赛	1687	免费
1215::中国矿业大学环测学院志愿服务知识竞赛::综合	环保公益	中国矿业大学学生工作处、中国矿业大学服务总队、环测学院青年励志队	校级	组队赛	2363	免费
1216::北京科技大学节能减排社会实践与科技竞赛::综合	环保公益	北京科技大学教务处	校级	组队赛	2357	免费
1217::首届全国大学生国防、军工知识竞赛暨全国大学生国防军工文化创意大赛【及格即可获得证书】::文体	服装设计	中国和平利用军工技术协会	国家级	组队赛	87660	免费
1218::香港当代设计奖暨香港美术设计双年展::文体	服装设计	香港艺术发展局 香港美术设计协会	国家级	组队赛	61847	免费
1219::2020年湖北省大学生文创作品大赛::文体	服装设计	湖北省高等学校毕业生就业指导服务中心、湖北省大学生创新创业俱乐部	省级	组队赛	5482	免费
1220::2020浙江省时尚设计创新创业大赛::文体	服装设计	浙江省创意设计协会	省级	个人赛	9912	免费
1221::第八届全国高校数字艺术设计大赛::文体	服装设计	工业和信息化部人才交流中心	国家级	组队赛	19934	免费
1222::“中国生态环境保护吉祥物”征集::文体	服装设计	生态环境部	自由	组队赛	12938	免费
1223::第五届无锡市文化创意设计大赛::文体	服装设计	中共无锡市委宣传部、无锡市广电和旅游局	自由	组队赛	6290	免费
1224::第三届海南省时装画创意设计大赛::文体	服装设计	海南省服装协会 海南省服装设计师协会 海南省美术家协会	自由	组队赛	5102	免费
1225::湖南省第二届法治文化作品开发设计征集::文体	服装设计	湖南省司法厅	自由	组队赛	4424	免费
1226::::文体	服装设计	汽车电子产业联盟、赛迪传媒	自由	组队赛	2207	免费
1227::首届全国大学生国防、军工知识竞赛暨全国大学生国防军工文化创意大赛【及格即可获得证书】::文体	服装设计	中国和平利用军工技术协会	国家级	组队赛	87673	免费
1228::香港当代设计奖暨香港美术设计双年展::文体	服装设计	香港艺术发展局 香港美术设计协会	国家级	组队赛	61853	免费
1229::2020年湖北省大学生文创作品大赛::文体	服装设计	湖北省高等学校毕业生就业指导服务中心、湖北省大学生创新创业俱乐部	省级	组队赛	5484	免费
1230::2020浙江省时尚设计创新创业大赛::文体	服装设计	浙江省创意设计协会	省级	个人赛	9915	免费
1231::第八届全国高校数字艺术设计大赛::文体	服装设计	工业和信息化部人才交流中心	国家级	组队赛	19936	免费
1232::“中国生态环境保护吉祥物”征集::文体	服装设计	生态环境部	自由	组队赛	12940	免费
1233::第五届无锡市文化创意设计大赛::文体	服装设计	中共无锡市委宣传部、无锡市广电和旅游局	自由	组队赛	6291	免费
1234::第三届海南省时装画创意设计大赛::文体	服装设计	海南省服装协会 海南省服装设计师协会 海南省美术家协会	自由	组队赛	5103	免费
1235::湖南省第二届法治文化作品开发设计征集::文体	服装设计	湖南省司法厅	自由	组队赛	4425	免费
1236::::文体	服装设计	汽车电子产业联盟、赛迪传媒	自由	组队赛	2208	免费
